"id","created_at","updated_at","deleted_at","name","city_id","province_id"
"1103012","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TRUMON TENGAH","1103","11"
"1103020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAKONGAN","1103","11"
"1103021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAKONGAN TIMUR","1103","11"
"1103022","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KOTA BAHAGIA","1103","11"
"1103030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KLUET SELATAN","1103","11"
"1103031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KLUET TIMUR","1103","11"
"1103040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KLUET UTARA","1103","11"
"1103041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PASIE RAJA","1103","11"
"1103042","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KLUET TENGAH","1103","11"
"1103050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TAPAK TUAN","1103","11"
"1103060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAMA DUA","1103","11"
"1103080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MEUKEK","1103","11"
"1103090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LABUHAN HAJI","1103","11"
"1103091","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LABUHAN HAJI TIMUR","1103","11"
"1103092","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LABUHAN HAJI BARAT","1103","11"
"1104010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LAWE ALAS","1104","11"
"1104011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BABUL RAHMAH","1104","11"
"1104012","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANOH ALAS","1104","11"
"1104020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LAWE SIGALA-GALA","1104","11"
"1104021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BABUL MAKMUR","1104","11"
"1104022","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEMADAM","1104","11"
"1104023","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LEUSER","1104","11"
"1104030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAMBEL","1104","11"
"1104031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BUKIT TUSAM","1104","11"
"1104032","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LAWE SUMUR","1104","11"
"1104040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BABUSSALAM","1104","11"
"1104041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LAWE BULAN","1104","11"
"1104050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BADAR","1104","11"
"1104051","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL HASANAH","1104","11"
"1104052","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KETAMBE","1104","11"
"1104053","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DELENG POKHKISEN","1104","11"
"1105080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SERBA JADI","1105","11"
"1105081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG JERNIH","1105","11"
"1105082","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUNARON","1105","11"
"1105090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BIREM BAYEUN","1105","11"
"1105100","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"RANTAU SELAMAT","1105","11"
"1105101","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SUNGAI RAYA","1105","11"
"1105110","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUREULAK","1105","11"
"1105111","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUREULAK TIMUR","1105","11"
"1105112","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUREULAK BARAT","1105","11"
"1105120","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"RANTO PEUREULAK","1105","11"
"1105130","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"IDI RAYEUK","1105","11"
"1105131","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUDAWA","1105","11"
"1105132","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BANDA ALAM","1105","11"
"1105133","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"IDI TUNONG","1105","11"
"1105134","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL IHSAN","1105","11"
"1105135","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"IDI TIMUR","1105","11"
"1105140","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL AMAN","1105","11"
"1105150","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"NURUSSALAM","1105","11"
"1105151","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL FALAH","1105","11"
"1105160","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JULOK","1105","11"
"1105161","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"INDRA MAKMUR","1105","11"
"1105170","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANTE BIDARI","1105","11"
"1105180","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG ULIM","1105","11"
"1105181","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MADAT","1105","11"
"1106010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LINGE","1106","11"
"1106011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"ATU LINTANG","1106","11"
"1106012","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JAGONG JEGET","1106","11"
"1106020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BINTANG","1106","11"
"1106031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LUT TAWAR","1106","11"
"1106032","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KEBAYAKAN","1106","11"
"1106040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEGASING","1106","11"
"1106041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BIES","1106","11"
"1106050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BEBESEN","1106","11"
"1106051","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTE PANANG","1106","11"
"1106060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SILIH NARA","1106","11"
"1106061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KETOL","1106","11"
"1106062","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"CELALA","1106","11"
"1106063","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"RUSIP ANTARA","1106","11"
"1107050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JOHAN PAHLAWAN","1107","11"
"1107060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAMATIGA","1107","11"
"1107061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BUBON","1107","11"
"1107062","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"ARONGAN LAMBALEK","1107","11"
"1107070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"WOYLA","1107","11"
"1107071","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"WOYLA BARAT","1107","11"
"1107072","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"WOYLA TIMUR","1107","11"
"1107080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KAWAY XVI","1107","11"
"1107081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MEUREUBO","1107","11"
"1107082","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANTAI CEUREMEN","1107","11"
"1107083","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANTON REU","1107","11"
"1107090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SUNGAI MAS","1107","11"
"1108010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LHOONG","1108","11"
"1108020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LHOKNGA","1108","11"
"1108021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LEUPUNG","1108","11"
"1108030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"INDRAPURI","1108","11"
"1108031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA COT GLIE","1108","11"
"1108040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEULIMEUM","1108","11"
"1108041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KOTA JANTHO","1108","11"
"1108042","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LEMBAH SEULAWAH","1108","11"
"1108050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MESJID RAYA","1108","11"
"1108060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUSSALAM","1108","11"
"1108061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAITUSSALAM","1108","11"
"1108070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA BARO","1108","11"
"1108080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MONTASIK","1108","11"
"1108081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BLANG BINTANG","1108","11"
"1108090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"INGIN JAYA","1108","11"
"1108091","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KRUENG BARONA JAYA","1108","11"
"1108100","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SUKA MAKMUR","1108","11"
"1108101","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA MALAKA","1108","11"
"1108102","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG TIGA","1108","11"
"1108110","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL IMARAH","1108","11"
"1108111","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL KAMAL","1108","11"
"1108120","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUKAN BADA","1108","11"
"1108130","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PULO ACEH","1108","11"
"1109010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GEUMPANG","1109","11"
"1109011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MANE","1109","11"
"1109070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GLUMPANG TIGA","1109","11"
"1109071","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GLUMPANG BARO","1109","11"
"1109080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MUTIARA","1109","11"
"1109081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MUTIARA TIMUR","1109","11"
"1109090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TIRO/TRUSEB","1109","11"
"1109100","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANGSE","1109","11"
"1109111","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KEUMALA","1109","11"
"1109112","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TITEUE","1109","11"
"1109120","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAKTI","1109","11"
"1109130","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MILA","1109","11"
"1109140","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PADANG TIJI","1109","11"
"1109150","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DELIMA","1109","11"
"1109151","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GRONG GRONG","1109","11"
"1109160","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"INDRAJAYA","1109","11"
"1109170","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUKAN BARO","1109","11"
"1109180","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KEMBANG TANJONG","1109","11"
"1109190","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG TIGA","1109","11"
"1109200","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KOTA SIGLI","1109","11"
"1109210","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PIDIE","1109","11"
"1109220","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BATEE","1109","11"
"1109230","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MUARA TIGA","1109","11"
"1110010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAMALANGA","1110","11"
"1110011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG MAMPLAM","1110","11"
"1110020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANDRAH","1110","11"
"1110030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JEUNIEB","1110","11"
"1110031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEULIMBANG","1110","11"
"1110040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUDADA","1110","11"
"1110050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JULI","1110","11"
"1110060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JEUMPA","1110","11"
"1110061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KOTA JUANG","1110","11"
"1110062","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUALA","1110","11"
"1110070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JANGKA","1110","11"
"1110080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUSANGAN","1110","11"
"1110081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUSANGAN SELATAN","1110","11"
"1110082","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PEUSANGAN SIBLAH KRUENG","1110","11"
"1110090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MAKMUR","1110","11"
"1110100","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GANDA PURA","1110","11"
"1110101","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA BLANG","1110","11"
"1111010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAWANG","1111","11"
"1111020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"NISAM","1111","11"
"1111021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"NISAM ANTARA","1111","11"
"1111022","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BANDA BARO","1111","11"
"1111030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA MAKMUR","1111","11"
"1111031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SIMPANG KERAMAT","1111","11"
"1111040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SYAMTALIRA BAYU","1111","11"
"1111041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GEUREUDONG PASE","1111","11"
"1111050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MEURAH MULIA","1111","11"
"1111060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MATANGKULI","1111","11"
"1111061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PAYA BAKONG","1111","11"
"1111062","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PIRAK TIMU","1111","11"
"1111070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"COT GIREK","1111","11"
"1111080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANAH JAMBO AYE","1111","11"
"1111081","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LANGKAHAN","1111","11"
"1111090","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEUNUDDON","1111","11"
"1111100","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAKTIYA","1111","11"
"1111101","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BAKTIYA BARAT","1111","11"
"1111110","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LHOKSUKON","1111","11"
"1111120","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANAH LUAS","1111","11"
"1111121","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"NIBONG","1111","11"
"1111130","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAMUDERA","1111","11"
"1111140","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SYAMTALIRA ARON","1111","11"
"1111150","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANAH PASIR","1111","11"
"1111151","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LAPANG","1111","11"
"1111160","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MUARA BATU","1111","11"
"1111170","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DEWANTARA","1111","11"
"1112010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MANGGENG","1112","11"
"1112011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"LEMBAH SABIL","1112","11"
"1112020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TANGAN-TANGAN","1112","11"
"1112021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SETIA","1112","11"
"1112030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BLANG PIDIE","1112","11"
"1112031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JEUMPA","1112","11"
"1112040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SUSOH","1112","11"
"1112050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUALA BATEE","1112","11"
"1112060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BABAH ROT","1112","11"
"1113010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUTA PANJANG","1113","11"
"1113011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BLANG JERANGO","1113","11"
"1113020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BLANGKEJEREN","1113","11"
"1113021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PUTRI BETUNG","1113","11"
"1113022","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DABUN GELANG","1113","11"
"1113023","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BLANG PEGAYON","1113","11"
"1113030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PINING","1113","11"
"1113040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"RIKIT GAIB","1113","11"
"1113041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANTAN CUACA","1113","11"
"1113050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TERANGUN","1113","11"
"1113051","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TRIPE JAYA","1113","11"
"1114010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TAMIANG HULU","1114","11"
"1114011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BANDAR PUSAKA","1114","11"
"1114020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KEJURUAN MUDA","1114","11"
"1114021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TENGGULUN","1114","11"
"1114030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"RANTAU","1114","11"
"1114040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KOTA KUALA SIMPANG","1114","11"
"1114050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SERUWAY","1114","11"
"1114060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BENDAHARA","1114","11"
"1114061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BANDA MULIA","1114","11"
"1114070","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KARANG BARU","1114","11"
"1114071","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEKERAK","1114","11"
"1114080","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"MANYAK PAYED","1114","11"
"1115010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL MAKMUR","1115","11"
"1115011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TRIPA MAKMUR","1115","11"
"1115020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUALA","1115","11"
"1115021","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KUALA PESISIR","1115","11"
"1115022","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TADU RAYA","1115","11"
"1115030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BEUTONG","1115","11"
"1115031","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"BEUTONG ATEUH BANGGALANG","1115","11"
"1115040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEUNAGAN","1115","11"
"1115041","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SUKA MAKMUE","1115","11"
"1115050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SEUNAGAN TIMUR","1115","11"
"1116010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TEUNOM","1116","11"
"1116011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PASIE RAYA","1116","11"
"1116020","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"PANGA","1116","11"
"1116030","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"KRUENG SABEE","1116","11"
"1116040","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SETIA BAKTI","1116","11"
"1116050","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"SAMPOINIET","1116","11"
"1116051","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"DARUL HIKMAH","1116","11"
"1116060","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"JAYA","1116","11"
"1116061","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"INDRA JAYA","1116","11"
"1117010","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"TIMANG GAJAH","1117","11"
"1117011","2020-10-26 13:09:57.9384+07:07","2020-10-26 13:09:57.9384+07:07",,"GAJAH PUTIH","1117","11"
